OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-37240,2026-101G,2026-05-25T18:45:31.163616,15.74769412,.00012299,97.2846,0.5667,50.3319,309.8054,0,U,69031,999,311,.47185882E-3,.6955E-3,0
STARLINK-37596,2026-101H,2026-05-26T22:00:01.999584,15.55077854,.00021463,97.2849,1.7089,86.4165,103.1737,0,U,69032,999,454,-.42195081E-1,-.246777E-1,0
STARLINK-37591,2026-101J,2026-05-26T22:00:01.999584,15.64583964,.00017033,97.2839,1.7405,104.0562,171.3216,0,U,69033,999,454,-.2202805E-1,-.1882702E-1,0
STARLINK-37611,2026-101K,2026-05-26T22:00:01.999584,15.69457135,.00013866,97.2837,1.7522,113.8671,189.2868,0,U,69034,999,454,-.20305257E-1,-.2086775E-1,0
STARLINK-37512,2026-101L,2026-05-26T22:00:01.999584,15.59152290,.00020036,97.2842,1.7187,95.3361,120.6792,0,U,69035,999,454,-.26542198E-1,-.1841409E-1,0
STARLINK-37609,2026-101M,2026-05-26T22:00:01.999584,15.56980461,.00019435,97.2845,1.7093,87.9757,104.4911,0,U,69036,999,451,-.28600448E-1,-.1829417E-1,0
STARLINK-37608,2026-101N,2026-05-26T22:00:01.999584,15.63943656,.00017126,97.2839,1.7455,106.5309,178.9251,0,U,69037,999,454,-.22530119E-1,-.187788E-1,0
STARLINK-37466,2026-101P,2026-05-26T22:00:01.999584,15.55491277,.00019343,97.2845,1.7034,85.9673,94.3975,0,U,69038,999,454,-.30329229E-1,-.1834702E-1,0
STARLINK-37612,2026-101Q,2026-05-26T22:00:01.999584,15.65086415,.00016314,97.2840,1.7581,109.1380,204.7084,0,U,69039,999,454,-.21503523E-1,-.1875887E-1,0
STARLINK-37616,2026-101R,2026-05-26T22:00:01.999584,15.68584047,.00015321,97.2841,1.7674,105.5963,231.0640,0,U,69040,999,454,-.18788905E-1,-.1887537E-1,0
STARLINK-37614,2026-101S,2026-05-26T22:00:01.999584,15.63292953,.00017441,97.2841,1.7551,102.1399,206.0977,0,U,69041,999,454,-.8307796E-2,-.698991E-2,0
STARLINK-37644,2026-101T,2026-05-26T22:00:01.999584,15.63796147,.00016384,97.2841,1.7659,113.0868,218.7414,0,U,69042,999,454,-.31177816E-1,-.25347E-1,0
STARLINK-37571,2026-101U,2026-05-26T22:00:01.999584,15.64059712,.00014412,97.2840,1.7585,100.9315,215.6493,0,U,69043,999,454,-.22409772E-1,-.187643E-1,0
STARLINK-37664,2026-101V,2026-05-26T22:00:01.999584,15.54380307,.00021181,97.2847,1.7105,89.1303,106.1381,0,U,69044,999,451,-.31547809E-1,-.1832285E-1,0
STARLINK-37667,2026-101W,2026-05-26T20:23:14.386848,15.75198847,.00014971,97.2846,1.7173,103.1417,257.0016,0,U,69045,999,328,.56739406E-3,.85384E-3,0
STARLINK-37666,2026-101X,2026-05-26T20:20:11.275008,15.75219240,.00016018,97.2846,1.7203,103.9687,256.1757,0,U,69046,999,328,.68725625E-3,.103765E-2,0
STARLINK-37576,2026-101Y,2026-05-26T20:17:38.904288,15.75235297,.00010577,97.2846,1.7237,85.6610,274.4776,0,U,69047,999,328,.11568256E-2,.176372E-2,0
STARLINK-37663,2026-101Z,2026-05-26T22:00:01.999584,15.64652364,.00014575,97.2840,1.7746,113.9982,238.3555,0,U,69048,999,454,-.26326477E-1,-.2206144E-1,0
TIANZHOU-10,2026-102A,2026-05-26T20:31:31.598112,15.59843934,.00108591,41.4677,91.7295,287.6757,72.2896,0,U,69049,999,28989,.13679072E-3,.11014E-3,0
QIANFAN-127,2026-104A,2026-05-26T22:34:54.243840,14.21688394,.00041503,88.9866,344.0427,161.2669,198.8675,0,U,69073,999,207,.4204991E-4,.107E-5,0
QIANFAN-128,2026-104B,2026-05-26T21:37:00.048000,14.18043587,.00034887,88.9868,344.0557,156.0347,204.1005,0,U,69074,999,206,.51114264E-4,.119E-5,0
QIANFAN-129,2026-104C,2026-05-26T20:32:08.595456,14.22903912,.00068705,88.9861,344.0489,116.1534,244.0365,0,U,69075,999,206,-.10108316E+1,-.2093628E-1,0
QIANFAN-130,2026-104D,2026-05-26T23:06:31.764960,14.18732702,.00036752,88.9867,344.0463,144.9177,215.2255,0,U,69076,999,207,.43595294E-4,.105E-5,0
QIANFAN-131,2026-104E,2026-05-26T22:44:59.730720,14.20503418,.00029602,88.9866,344.0438,163.5121,196.6166,0,U,69077,999,207,.47691903E-4,.117E-5,0
QIANFAN-132,2026-104F,2026-05-26T23:16:02.694432,14.18144779,.00039184,88.9867,344.0472,155.5075,204.6301,0,U,69078,999,207,.59697208E-4,.137E-5,0
QIANFAN-133,2026-104G,2026-05-26T23:02:17.539008,14.19026572,.00033495,88.9867,344.0457,167.5202,192.6072,0,U,69079,999,207,.48543677E-4,.116E-5,0
QIANFAN-134,2026-104H,2026-05-26T22:57:19.444320,14.19322108,.00044319,88.9867,344.0452,149.8876,210.2569,0,U,69080,999,207,.73206261E-4,.168E-5,0
QIANFAN-135,2026-104J,2026-05-26T22:53:22.989984,14.19619535,.00031016,88.9867,344.0448,183.6497,176.4670,0,U,69081,999,207,.4033653E-4,.1E-5,0
QIANFAN-136,2026-104K,2026-05-26T22:50:28.506048,14.19911744,.00035825,88.9866,344.0444,168.2378,191.8896,0,U,69082,999,207,.40710996E-4,.101E-5,0
QIANFAN-137,2026-104L,2026-05-26T20:37:37.801920,14.21547144,.00062147,88.9863,344.0492,169.8928,190.2389,0,U,69083,999,206,-.94909684E+0,-.1928278E-1,0
QIANFAN-138,2026-104M,2026-05-26T22:42:30.086784,14.20799267,.00031184,88.9867,344.0436,169.7136,190.4119,0,U,69084,999,207,.39993516E-4,.101E-5,0
QIANFAN-139,2026-104N,2026-05-26T22:38:37.955040,14.21099744,.00031869,88.9866,344.0433,156.6052,203.5285,0,U,69085,999,207,.41855054E-4,.105E-5,0
QIANFAN-140,2026-104P,2026-05-26T22:35:06.550656,14.21389666,.0003179,88.9867,344.0427,162.7597,197.3702,0,U,69086,999,207,.42007369E-4,.106E-5,0
QIANFAN-141,2026-104Q,2026-05-26T22:31:39.095616,14.21631022,.00028494,88.9867,344.0424,155.8087,204.3238,0,U,69087,999,207,.41839216E-4,.106E-5,0
QIANFAN-142,2026-104R,2026-05-26T22:27:35.502048,14.21949724,.00042163,88.9866,344.0418,149.3709,210.7730,0,U,69088,999,207,.41888237E-4,.107E-5,0
QIANFAN-143,2026-104S,2026-05-26T22:21:52.062912,14.23168435,.00034739,88.9866,344.0412,149.5173,210.6221,0,U,69089,999,207,.41396822E-4,.108E-5,0
QIANFAN-144,2026-104T,2026-05-26T20:42:47.621952,14.22579007,.00030466,88.9866,344.0496,136.1471,223.9963,0,U,69090,999,206,.41449461E-4,.107E-5,0
CZ-6A R/B,2026-104U,2026-05-26T23:08:32.485632,14.57451150,.00946178,89.0138,343.9657,57.7949,303.2393,0,U,69091,999,212,.51884633E-4,.27E-5,0
TRANSPORTER-14 OBJECT BR,2025-135BW,2026-05-27T04:40:18.353568,15.79904428,.026993,97.4231,258.6744,155.3399,206.1061,0,U,69093,999,347,.51245E-3,.2996947E-1,.19409E-5
ZHUQUE-2E R/B,2026-105A,2026-05-26T22:01:39.661824,15.09701567,.04804363,88.9775,197.1531,19.3044,342.5713,0,U,69095,999,193,.51364315E-3,.208705E-2,-.962521E-6
2026-106A,2026-106A,2026-05-22T21:58:56.289792,15.10838575,.00129028,97.5098,225.4615,249.4277,110.5569,0,U,69097,999,117,.90736203E-4,.1447E-4,0
2026-106B,2026-106B,2026-05-26T19:45:30.375936,15.10911626,.0013793,97.5077,229.2944,234.4920,125.5024,0,U,69098,999,175,.29053E-3,.4787E-4,0
2026-106C,2026-106C,2026-05-22T20:23:17.212128,15.10877880,.00126485,97.5088,225.3966,250.7366,109.2496,0,U,69099,999,116,.90028486E-4,.1437E-4,0
2026-106D,2026-106D,2026-05-22T20:22:26.344128,15.11019177,.00121875,97.5067,225.3937,255.5122,104.4756,0,U,69100,999,116,.90120451E-4,.1444E-4,0
2026-106E,2026-106E,2026-05-26T21:16:11.238816,15.11361972,.0014088,97.5078,229.3635,240.8077,119.1744,0,U,69101,999,176,.47231E-3,.7924E-4,0
LIJIAN-1 R/B,2026-106F,2026-05-24T17:12:18.913248,15.51062106,.01778393,97.5038,227.8234,341.3204,18.1573,0,U,69102,999,148,.12664545E-3,.13812E-3,.2211308E-5
DRAGON CRS-34,2026-107A,2026-05-26T18:38:25.768896,15.49400906,.00074211,51.6334,46.0936,101.1111,259.0712,0,U,69103,999,56856,.21582061E-3,.11632E-3,0
SMILE,2026-109A,2026-05-24T15:40:35.120928,14.57062785,.00091232,70.0007,229.2745,259.5159,100.4951,0,U,69123,999,80,-.42378883E-3,-.1976E-4,0
STRIX-7,2026-112A,2026-05-26T19:31:55.263648,15.01262319,.00249712,44.9076,304.6932,289.3501,70.4671,0,U,69177,999,66,.36325814E-3,.454E-4,0
ELECTRON KICK STAGE R/B,2026-112B,2026-05-26T19:28:54.076800,15.01984321,.00262826,44.9076,304.6753,290.8263,68.9795,0,U,69178,999,66,.40752862E-3,.5228E-4,0
ELECTRON R/B,2026-112C,2026-05-26T19:50:33.329760,15.68833525,.02611445,44.9076,302.1906,284.4005,72.8042,0,U,69179,999,69,.96983182E-3,.1029429E-1,.8691538E-5
SHENZHOU-23,2026-113A,2026-05-26T20:31:31.598112,15.59843934,.00108591,41.4677,91.7295,287.6757,72.2896,0,U,69180,999,28988,.13679072E-3,.11014E-3,0
CZ-2F R/B,2026-113B,2026-05-25T07:16:16.650336,16.01397151,.01099378,41.4699,100.9723,129.5506,231.5123,0,U,69181,999,11,.24662538E-3,.303609E-2,.7581243E-5
TJS-24,2026-116A,2026-05-26T22:03:24.237792,2.27837712,.7312999,19.5460,149.2488,179.4286,182.6145,0,U,69235,999,2,.21296E-3,.5573E-4,-.37133E-6
CZ-7A R/B,2026-116B,2026-05-26T21:56:07.851264,2.38714668,.7251955,19.5452,149.3524,178.3824,187.0973,0,U,69236,999,2,.74077E-4,.50787E-3,-.36879E-6
